100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 330]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[248, 378]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 376]"
100,"[401, 240]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[446, 27]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 199]"
100,"[335, 352, 373]"
100,"[335, 352, 373]"
100,"[335, 352, 373]"
99,"[335, 352]"
99,"[335, 352]"
99,"[335, 352]"
100,"[335, 242]"
100,"[31, 156, 308, 148]"
100,"[31, 156, 308, 148]"
100,"[31, 156, 308, 148]"
100,"[31, 156, 308, 148]"
100,"[31, 156, 308, 148]"
100,"[31, 156, 308, 148]"
100,"[31, 156, 308, 148]"
99,"[31, 156, 308]"
99,"[31, 156, 308]"
99,"[31, 156, 308]"
99,"[31, 156, 308]"
99,"[31, 156, 308]"
99,"[31, 156, 308]"
99,"[31, 156, 308]"
