50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 90]"
50,"[31, 14, 69]"
50,"[31, 14, 69]"
50,"[31, 14, 69]"
50,"[31, 14, 69]"
50,"[31, 14, 69]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 14]"
49,"[20, 69]"
49,"[20, 69]"
49,"[20, 69]"
49,"[20, 69]"
49,"[20, 69]"
49,"[20, 69]"
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
49,[33]
42,"[80, 4]"
